ID;Data;Topico;Orador;Papel;Partido;Estado;Posicionamento;sit.op;Local;Texto
110332232;38321;11033;Fernando Coruja;Deputado;PPS;Santa Catarina;3,333;Situacao;Plenario;"""Sr.
Presidente, Sras. e Srs. Deputados, essa medida provisoria, ao mesmo tempo em
que incentiva a modernizacao e a ampliacao da estrutura portuaria, altera a
tributacao no mercado financeiro.
e claro que nao podemos compreender toda a logica do sistema economico,
qual o impacto de cada medida na economia. Aplaudimos a ideia do Governo de
estimular a modernizacao da estrutura portuaria, porque a infraestrutura portuaria,
como a maioria das infraestruturas no Pais, esta atravessando serios problemas. e
preciso estimula-la e ajuda-la a melhorar.
O raciocinio de deixar de tributar algumas aplicacoes financeiras e no sentido
de aquecer o mercado de capitais e possibilitar que ele seja mais forte.
Ha pouco, eu comentava que, em muitos locais do mundo, como na Italia, os
trabalhadores estao fazendo greve porque o governo quer cortar os tributos, o que
pode prejudicar os servicos de saude e de educacao. No caso do Brasil, sempre
partimos do pressuposto de que estamos aquecendo a economia, dando subsidios
ao Governo para estabilizar a macroeconomia, e de que isso vai ser bom para o
Pais.
Vamos votar a favor dessa medida com essa compreensao, com essa logica.
Mas sempre nos preocupa o fato de os incentivos, na maior parte das vezes, serem
destinados as aplicacoes financeiras. O mundo vive hoje esta situacao: tudo aos bancos, tudo as aplicacoes financeiras, tudo ao sistema financeiro, e quase nada ao
setor produtivo.
Essa medida provisoria e mista — ora atende aos portos, ora a aplicacao no
sistema financeiro. Vamos votar a favor, com a compreensao de que e preciso fazer
algo, principalmente para a questao portuaria do Pais.
Assiste razao a alguns Deputados que reclamam, alegam que diminuir a
incidencia do Imposto de Renda traz prejuizo aos Estados e Municipios. O Governo
Federal, ao longo de todos os anos do Governo Fernando Henrique Cardoso, e
agora nao e diferente, concentrou a arrecadacao de tributos apenas no Governo
Federal e esta diminuindo os recursos dos Estados e Municipios. Exemplo claro foi
quando retirou o ICMS das exportacoes sem fazer uma compensacao de forma
adequada, em todos os orcamentos, em relacao ao que foi retirado dos Estados e,
consequentemente, dos Municipios.
No atual Orcamento da Uniao, nao ha previsao de recursos para Estados e
Municipios, a fim de compensar a nao-incidencia de ICMS nas exportacoes, o que
certamente este Congresso vai corrigir, com a anuencia do Governo.
Vamos votar a favor dessa medida provisoria por entendermos que, em sua
maior parte, e benefica ao Pais. Sem duvida alguma, e preciso atender mais ao
setor produtivo e aos mais pobres e menos ao sistema financeiro, como tem sido a
pratica dos ultimos Governos."""
110332233;38321;11033;Marcelo Teixeira;Deputado;PMDB;Ceara;4,611;Situacao;Plenario;"""Sr. Presidente, peco a palavra pela ordem"""
110332234;38321;11033;Joao Paulo Cunha;Presidente;PT;Sao Paulo;2,682;Situacao;Plenario;"""Tem V.Exa. a palavra"""
110332235;38321;11033;Marcelo Teixeira;Deputado;PMDB;Ceara;4,611;Situacao;Plenario;"""Sr. Presidente, na votacao anterior, votei conforme a orientacao do partido."""
110332236;38321;11033;Jose Mendonca Bezerra;Deputado;PFL;Pernambuco;5,25;Oposicao;Plenario;"""Sr. Presidente, na votacao anterior, votei com o partido"""
110332237;38321;11033;Leonidas Cristino;Deputado;PPS;Ceara;3,333;Situacao;Plenario;"""Sr. Presidente, na votacao anterior, votei com o PPS."""
110332238;38321;11033;Benjamin Maranhao;Deputado;PMDB;Paraiba;4,611;Situacao;Plenario;"""Sr. Presidente, na votacao anterior, votei com o PMDB."""
110332239;38321;11033;Sergio Miranda;Deputado;PCdoB;Minas Gerais;1;Situacao;Plenario;"""Sr. Presidente, na votacao anterior, votei “nao”, com o PCdoB."""
110332240;38321;11033;Waldemir Moka;Deputado;PMDB;Mato Grosso do Sul;4,611;Situacao;Plenario;"""Sr. Presidente, na votacao anterior, votei com o PMDB."""
110332241;38321;11033;Jovair Arantes;Deputado;PTB;Goias;5,286;Situacao;Plenario;"""Sr. Presidente, na votacao anterior, votei com o PTB."""
110332242;38321;11033;Milton Barbosa;Deputado;PFL;Bahia;5,25;Oposicao;Plenario;"""Sr. Presidente, na votacao anterior, votei conforme a orientacao do partido."""
110332243;38321;11033;Osmanio Pereira;Deputado;PTB;Minas Gerais;5,286;Situacao;Plenario;"""Sr. Presidente, na votacao anterior, acompanhei a orientacao do partido."""
110332244;38321;11033;Joao Paulo Cunha;Presidente;PT;Sao Paulo;2,682;Situacao;Plenario;"""Concedo a palavra o Deputado
Antonio Carlos Mendes Thame. (Pausa.)
Com a palavra o Deputado Ricardo Barros. (Pausa.)
Com a palavra o Deputado Walter Feldman. (Pausa.)
Com a palavra o Deputado Onyx Lorenzoni. (Pausa.)
Com a palavra o Deputado Gervasio Silva."""
110332245;38321;11033;Gervasio Silva;Deputado;PFL;Santa Catarina;5,25;Oposicao;Plenario;"""Sr. Presidente,
Sras. e Srs. Parlamentares, nossa posicao e contraria a aprovacao da Medida
Provisoria n 206 que, como ja foi dito, traz beneficios mas ao mesmo tempo
promove uma ampla reforma tributaria.
Existe aqui mais um absurdo, numa emenda acolhida pelo Sr. Relator.
Imaginem, Sras. e Srs. Parlamentares, qual a atividade economica licita
exercida no Pais que possa ter penhorada 15% da receita bruta, para cumprir
compromissos com pagamentos de debitos fiscais com a Uniao, sem falar nos
debitos com os Estados e com os Municipios.
Certamente, os setores da industria, de servicos, do comercio, que permitem
lucro liquido de 15% sobre o faturamento bruto, nao tem passivo fiscal e nao sao
devedoras da Uniao. Os devedores da Uniao sao empresas que, no passado,
enfrentaram os sobressaltos da economia no Pais e que certamente trabalhavam e
trabalham com margens de lucros apertadas e muitas vezes negativas.
Se aprovarmos essa medida provisoria, que permite que a penhora de 15%
do faturamento passe a ser regra para o devedor, certamente estaremos criando
uma cadeia de desemprego em massa. Dessa maneira, nao vamos conseguir
diminuir as desigualdades sociais do Pais, Sr. Presidente. No meu modo de entender so existe uma maneira de darmos dignidade a populacao, a parcela
excluida da sociedade: o emprego. A dignidade esta no emprego.
Espero que o Poder Legislativo, a Camara dos Deputados tenha o minimo de
responsabilidade neste momento, nao com os empresarios, mas com os
empregados. O discurso de geracao de emprego e muito bonito, mas para haver
emprego e preciso de alguem que o crie. A Medida Provisoria n 206, de 2004, com
esse artigo da penhora sobre o faturamento, certamente estara, a partir de hoje,
formando uma cadeia de desempregados no Pais.
Ja disse desta tribuna — e repito —, e por isso que a informalidade cresce.
Quando vejo materia dessa natureza, nao teria coragem de aconselhar qualquer
pessoa de boa indole, que exerca alguma atividade na informalidade, a passar para
a formalidade. Certamente nao conseguira sobreviver a absurdos como este, devido
a fome devastadora que tem este Governo na area tributaria.
Se aprovarmos esta medida, estaremos automaticamente formando uma
cadeia de desempregados. e melhor que as empresas que tiverem os 15% do seu
faturamento penhorado entreguem a chave e pecam falencia.
Durante o discurso do Sr. Gervasio Silva, assumem
sucessivamente a Presidencia os Srs. Inocencio Oliveira,
1º Vice-Presidente, e Joao Paulo Cunha, Presidente. """
110332246;38321;11033;Jose Carlos Aleluia;Deputado;PFL;Bahia;5,25;Oposicao;Plenario;"""Sr. Presidente, peco a palavra pela ordem"""
110332247;38321;11033;Joao Paulo Cunha;Presidente;PT;Sao Paulo;2,682;Situacao;Plenario;"""Tem V.Exa. a palavra."""
110332248;38321;11033;Jose Carlos Aleluia;Deputado;PFL;Bahia;5,25;Oposicao;Plenario;"""Sr. Presidente, quero fazer uma solicitacao ao nobre Relator Luiz Sergio,
porque sei que S.Exa. sera sensivel, no sentido de que incluamos os livros, ou seja,
a retirada das contribuicoes dos livros, conforme definidos no art. 2º da Lei n
10.753, de 31 de outubro de 2003.
O Presidente do Congresso Nacional, o Senador e academico Jose Sarney,
que e o homem dos livros, certamente tem grande interesse nessa questao, como,
alias, todos nos, que nao temos tanta intimidade com os livros quanto o nosso
Presidente. e um ponto importante para que o Pais consiga avancar nessa area."""
110332249;38321;11033;Joao Paulo Cunha;Presidente;PT;Sao Paulo;2,682;Situacao;Plenario;"""Com a palavra o nobre Relator,
Deputado Luiz Sergio."""
110332250;38321;11033;Luiz Sergio;Relator;PT;Rio de Janeiro;2,682;Situacao;Plenario;"""Sr. Presidente,
evidentemente uma sugestao com esse nivel de importancia so vem engrandecer
esta Casa.
Portanto, Sr. Presidente, acato a emenda sugerida pelo nobre Deputado Jose
Carlos Aleluia."""
110332251;38321;11033;Jose Carlos Aleluia;Deputado;PFL;Bahia;5,25;Oposicao;Plenario;"""Muito obrigado, nobre Relator, Deputado
Luiz Sergio."""
110332252;38321;11033;Luiz Carlos Hauly;Deputado;PSDB;Parana;4,077;Oposicao;Plenario;"""Sr. Presidente, peco a palavra pela ordem."""
110332253;38321;11033;Joao Paulo Cunha;Presidente;PT;Sao Paulo;2,682;Situacao;Plenario;"""Tem V.Exa. a palavra."""
110332254;38321;11033;Luiz Carlos Hauly;Deputado;PSDB;Parana;4,077;Oposicao;Plenario;"""Sr. Presidente, S.Exa. pode, entao, acolher minhas emendas que tratam
dessa materia e estao emendadas na medida provisoria. Fico muito grato."""
110332255;38321;11033;Joao Paulo Cunha;Presidente;PT;Sao Paulo;2,682;Situacao;Plenario;"""V.Exa. esta persistindo ha tempo,
nao e, nobre Deputado Luiz Carlos Hauly?"""
110332256;38321;11033;Eduardo Paes;Deputado;PSDB;Rio de Janeiro;4,077;Oposicao;Plenario;"""Sr. Presidente, peco a palavra pela ordem"""
110332257;38321;11033;Joao Paulo Cunha;Presidente;PT;Sao Paulo;2,682;Situacao;Plenario;"""Tem V.Exa. a palavra."""
110332258;38321;11033;Eduardo Paes;Deputado;PSDB;Rio de Janeiro;4,077;Oposicao;Plenario;"""Sr. Presidente, gostaria de fazer algumas indagacoes e sugestoes ao Relator.
V.Exa. havia estabelecido como procedimento que nao seria possivel. Portanto,
gostaria de uma resposta"""
110332259;38321;11033;Joao Paulo Cunha;Presidente;PT;Sao Paulo;2,682;Situacao;Plenario;"""Ha oradores inscritos, Deputado
Eduardo Paes, para falar a favor da materia."""
110332260;38321;11033;Arnaldo Faria de Sa;Deputado;PTB;Sao Paulo;5,286;Situacao;Plenario;"""Sr. Presidente, peco a palavra para uma
questao de ordem."""
110332261;38321;11033;Joao Paulo Cunha;Presidente;PT;Sao Paulo;2,682;Situacao;Plenario;"""Tem V.Exa. a palavra."""
110332262;38321;11033;Arnaldo Faria de Sa;Deputado;PTB;Sao Paulo;5,286;Situacao;Plenario;"""Sr. Presidente, o § 1º do art. 62, originario da Emenda Constitucional n°
32, diz o seguinte:
“Art. 62 ......................................................................
§ 1º - e vedada a edicao de medidas provisorias
sobre materia:
................................................................................
b) direito penal, processual penal e processual
civil;”
A medida provisoria, em sua edicao original, nao transgride a Constituicao. No
entanto, o relatorio do Relator transgride
Chamo a atencao da Mesa, pois o art. 20 do projeto de lei de conversao altera
o Codigo de Processo Civil, no seu art. 11, quando trata da penhora. Nao pode essa
materia prosperar, pois a Emenda Constitucional n° 32 veda a edicao de medida
provisoria em materia processual civil.
Repito, a medida original nao transgride, mas o projeto de lei de conversao
sim.
Essa e a questao de ordem que faco a V.Exa."""
110332263;38321;11033;Fernando Coruja;Deputado;PPS;Santa Catarina;3,333;Situacao;Plenario;"""Sr. Presidente, peco a palavra para
contraditar."""
110332264;38321;11033;Joao Paulo Cunha;Presidente;PT;Sao Paulo;2,682;Situacao;Plenario;"""Tem V.Exa. a palavra"""
110332265;38321;11033;Fernando Coruja;Deputado;PPS;Santa Catarina;3,333;Situacao;Plenario;"""Sr.
Presidente, na verdade, a Emenda Constitucional n° 32 veda a edicao de medidas
provisorias. Neste caso, a edicao nao versou sobre Processo Civil. Isso nao veda,
entretanto, ao Plenario fazer emendas que tratem do assunto, porque o Congresso
Nacional pode legislar sobre Direito Processual Civil e Direito Processual Penal.
O art. 32 veda apenas a edicao pelo Presidente da Republica, nao a alteracao
feita por esta Casa, o que e possivel. Estamos deliberando o projeto de lei de
conversao neste instante."""
110332266;38321;11033;Joao Paulo Cunha;Presidente;PT;Sao Paulo;2,682;Situacao;Plenario;"""Recebo a contradita do Deputado
Fernando Coruja.
Respondendo ao Deputado Arnaldo Faria de Sa, gostaria de dizer que,
durante o processo de votacao, votaremos o parecer do Sr. Relator que trata da
constitucionalidade da materia, quando V.Exa. tera oportunidade de se manifestar e
o Plenario tambem. Se o Plenario acompanhar V.Exa., rejeitaremos o parecer do
Relator, tornando-se inconstitucional a parte alegada por V.Exa."""
110332267;38321;11033;Arnaldo Faria de Sa;Deputado;PTB;Sao Paulo;5,286;Situacao;Plenario;"""Sr. Presidente, peco a palavra pela ordem."""
110332268;38321;11033;Joao Paulo Cunha;Presidente;PT;Sao Paulo;2,682;Situacao;Plenario;"""Tem V.Exa. a palavra."""
110332269;38321;11033;Arnaldo Faria de Sa;Deputado;PTB;Sao Paulo;5,286;Situacao;Plenario;"""Sr. Presidente, respeitosamente, quero recorrer da decisao de V.Exa.
porque acho que a materia nem deve ir a voto, ou V.Exa., descumprindo o que diz a
emenda constitucional, levara a voto o que, na verdade, nao podemos votar.
A propria contradita do Deputado Fernando Coruja me da razao porque fala
da vedacao e que no projeto de conversao iriamos encontrar a alternativa. Na
verdade, a vedacao e original. O vicio originario nao pode ser suprido. Por isso,
recorro da decisao de V.Exa."""
110332270;38321;11033;Joao Paulo Cunha;Presidente;PT;Sao Paulo;2,682;Situacao;Plenario;"""Concedo a palavra ao nobre
Deputado Walter Pinheiro, que falara a favor da materia."""
110332271;38321;11033;Walter Pinheiro;Deputado;PT;Bahia;2,682;Situacao;Plenario;"""Sr. Presidente,
Sras. e Srs. Deputados, V.Exa. ja responde aos questionamentos sobre a
constitucionalidade da materia. Lembro ao Plenario que estamos discutindo um
projeto de lei de conversao, que esta previsto na Constituicao e amparado pelas
regras regimentais. Portanto, e objeto dessas emendas sem a contestacao ora
apresentada.
Sr. Presidente, quanto ao conteudo, creio que a materia e de suma
importancia. Um de seus principais objetivos e incentivar e manter a aplicacao de
recursos em ativos ofertados pelo mercado financeiro de capital domestico. Muitos
poderiam dizer que esse caminho busca, com a forma descrita, privilegiar o capital.
Na realidade, essa medida provisoria abre caminho para investimentos de capital,
mas, nesse particular, ela faz com que esse investimento tenha como prioridade o
capital domestico, ou seja, ativos adquiridos a partir dessa riqueza que poderiamos
chamar de domestica.
Consequentemente, a tese se aplica ao fortalecimento da poupanca
domestica. Isso tem resultados positivos importantes, como a reducao tributaria das
aplicacoes, o capital incentivado para esses investidores, o que resulta no segundo
ponto claro, apresentado de forma incisiva por essa medida provisoria, numa linha
diferente do que ouvi nesta Casa, de que isso nao estimulara a geracao de
emprego. Ora, se ha incentivo de larga escala, para que o investimento tambem
ocorra numa escala ampliada, teremos muito mais acesso a credito. Dessa forma, o efeito positivo da medida provisoria se faz sentir tambem nas
empresas nacionais. Na medida em que o mercado financeiro se desenvolver e
aumentar o volume da riqueza transacionada, havera mais recursos com juros
menores, a fim de que a atividade produtiva extraia vantagens do custo desse
dinheiro para a geracao da atividade e, consequentemente, de postos de trabalho.
Nesse sentido, os dois aspectos sao importantes.
Por ultimo, falarei sobre o REPORTO, assunto de que trata a medida
provisoria. e inconcebivel falar em perspectivas para poupanca domestica e
estimulos para a aquisicao de recursos da atividade produtiva sem dar condicoes
concretas para o escoamento da producao. Precisamos oferecer essas condicoes
para que, atraves da infraestrutura portuaria, essas atividades produtivas exportem
seus produtos.
Entao, a Medida Provisoria n 206 cumpre esse objetivo e, do ponto de vista
do aumento da poupanca nacional e do barateamento do custo do dinheiro, ajuda o
investimento financeiro e a acao produtiva nacional.
Sr. Presidente, somos favoraveis a aprovacao dessa medida provisoria.
Durante o discurso do Sr. Walter Pinheiro, o Sr.
Joao Paulo Cunha, Presidente, deixa a cadeira da
presidencia, que e ocupada pelo Sr. Inocencio Oliveira, 1º
Vice-Presidente."""
110332272;38321;11033;Remi Trinta;Deputado;PL;Maranhao;5;Situacao;Plenario;"""Sr. Presidente, peco a palavra pela ordem."""
110332273;38321;11033;Inocencio Oliveira;Vice-Presidente;PFL;Pernambuco;5,25;Oposicao;Plenario;"""Tem V.Exa. a palavra."""
110332274;38321;11033;Remi Trinta;Deputado;PL;Maranhao;5;Situacao;Plenario;"""Sr. Presidente, na votacao anterior, votei de acordo com a orientacao do PL."""
